review_id,comment,score,reference_label,title,department,class_name
21011,"This sweater runs large and long in the arms. i am 5'5"" and often wear petite in pants but not tops. the medium petite is perfect, the sweater is a beautiful open gauge knit and will be great this fall/winter for work over a tank and nice pants. the blue color is more of a mint green/blue, very pretty and different than anything i have in my closet. great addition.",4,positive,Nice sweater,Tops,Fine gauge
22890,"I am 5'8 and 220lbs (extremely muscular) i ordered a size large and it hangs very nicely over my curves, the neckline looks pretty good with my broad shoulder, and the dress comes about 4 inches above my knee. i think people with curves would really like this dress but it does lack shape so beware if you're looking for something with some structure. the blue is gorgeous and the fringe details are very cute. this dress does seem to run a bit big.",4,positive,Amazing quality,Dresses,Dresses
6928,"This unit is gorgeous as a dress or as a top with a cami, skinny jeans and boots. i'm wearing it to my cousins wedding and obsessed. i bought a long delicate necklace at retailer with a gold pendant and it falls perfectly with the neckline. my only slightly negative comment is about the quality. the material is beautiful but i noticed the elastic coming through the ends of the waistband where it snaps shut. still keeping it though!",5,positive,,Intimate,Lounge
21921,"The title says it all...
perfect go-to tank for underneath tops. smooths out lines. purchased in a large, so if you're between sizes, may want to size up.",5,positive,A must have for every closet!,Intimate,Layering
2692,"This dress is lovely and the fabric is sensational.

the slits on the two sides of center front are really cool too.

i am 5'7 and it was way too long and i would not have it hemmed at it would remove the gorgeous
lotus pattern near the base of the skirt. i only wear flats at 70 but hope this fabric appears somewhere else
sometime. it is truly a gorgeous dress for a taller person.",5,positive,Most beautivul fabric ever!,Dresses,Dresses
384,I ordered the sweater in a medium but it was too large - so reordered it in the small and it fits perfectly. love the length- it hits mid hip. it is more of an a-line than straight as show in the picture. the detail is fun and the sweater is well made. highly recommend it- i have received lots of compliments on this sweater.,5,positive,Terrific sweater with great detail; runs large,Tops,Sweaters
7088,"I have not written a review for an retailer item in a while. i have been shopping at retailer for over ten years. in the past two years the clothing i have purchased has been disappointing in style and quality. but not this little pilcro jacket. great quality, perfectly proportioned, great understated details. many thanks retailer for restoring my faith.",5,positive,Great little jacket,Jackets,Jackets
10656,Wore it to a cousins wedding. loved it! probably one of the best dresses that i have ever worn. lots of compliments. felt great dancing the night away.,5,positive,Boom,Dresses,Dresses
12277,"I got one of these tanks, and went back and bought two more online. i have the gray, green and white. the white requires a undershirt for me, but that's no problem. the shirts are darling, they're under activewear and i think they could be used that way, but i definitely don't. they're simple but have a nice flow, and the front and back are perfect. i love the material and the colors. i would buy more if there was more in more natural tones, i don't love bright colors but i love the green, white",5,positive,,Intimate,Lounge
4185,"Love these pants. i have several pairs of the pilcro scrip (and formerly super script). these do not have quite as much elastic as some cuts, but they still fit well and look great.",5,positive,,Bottoms,Jeans
1176,"This dress was pretty but had a weird fit. the waist droops down in the middle instead of going straight across, which i found unflattering. i ended up returning it.",3,neutral,"Pretty, but not great",Dresses,Dresses
4017,"I love lightweight coat-jackets, of which this is a great example. they effortlessly pull an outfit together and give real personality to simple staples. the unstructured linen, while indeed lined, gives this coat a casual drape for spring/summer. i see it paired with bright red joggers and a white t, with chambray or white linen pants, even as a chic beach cover-up. i un-tacked the cuffs to give the sleeves a simpler look, but it's decidedly day and casual as opposed to evening or work wear. fu",5,positive,The outfit-maker,Jackets,Outerwear
22941,I love the look on this dress - feels great for a romantic night out or for a party.,5,positive,Beautiful romantic dress,Dresses,Dresses
13155,"These corduroys are perfect! the flare is just enough to be current without seeming overly trendy or costumey. they make my legs look super long and look great with a professional top, or my favorite, with a drapery tshirt half tucked.
they are pretty long. i'm 5'5 with pretty long legs and i could use a 1"" hem, which shouldn't affect the style much. until then i'm wearing them with a 1.5 inch platform and they're perfect. highly recommend! if they still had my size in other colors in stock i wo",5,positive,Gorgeous and stylish,Bottoms,Jeans
3187,"I bought this blouse in both the cream and the blue. both are lovely. i would say that the size runs a bit large, i bought size 12 and the bodice hangs away from my back, arms fit well though, loose fit. hangs well. the lace is nice and stiff. the cream has some cafe au lait shading on some of the lace so it could almost look stained. i don't think that will be how it reads, though, but fair warning.",5,positive,Beautiful!,Tops,Blouses
6346,"I tried this on in white and my usual size small. it is such a beautiful top and the detailing, lace trim is so pretty. my only complaint is that it lays funny on my cleavage, and i don't have much. it just gathered there and appeared clingy in that area. it's also one of those...am i hiding a pregnancy tops. i like it, but i think i'll wait to see if it goes on sale.",4,positive,,Tops,Knits
2707,"I like this top. i received a ton of compliments when i wore it to work, but the material doesn't feel as high-quality as i had expected from the pictures online. it wasn't worth it to me to send it back, but i doubt i would have bought it if i had tried it on first.",4,positive,Too pricey for the product,Tops,Knits
