review_id,comment,score,reference_label
gp:AOqpTOF2XFzFaP_D0ipZyl5hvDxlfcHS9dlzqJzPKtIh-F_6A9ZtNBa0nbj1BEC2mTnwz6QFb-e5ck-2AQ4N6g,what???? too buke in here,1,negative
gp:AOqpTOFdow_SZkMr1CwkQRr8SSkoJ4e8gsKC5fSYGF4-eVHAbRYvUzNEVQNi_iN24roINSQ9FVf_L-XDmezaEas,I am not satisfied with this app because circles used for completing the habits look very dirty .,3,neutral
gp:AOqpTOGIOVCPBFMbujwhHQIQvkj1LysEblyRDp2Xa6FbLFztKBKOEz36pfBPJ1s3npjkBpeCsvd3p5uC4C997g,"Is it necessary to sign up account? While making a new account it's shows error ""oops try again later""",1,negative
gp:AOqpTOGCogBRgul99lkHYisMZ40T7HfVEBxShswULjZjd5UWu6P2GTk14_PZafQijXjm0-3gMJI5U6lqOKc7TQ,Only events sync....would have to uninstall,3,neutral
gp:AOqpTOEwMssI4bXDu4XAq2L2yuuo7wyQLzTd3NHwmNYNr3bgpPPGQy6fkfUH7P_DzRcSEsVcqV56VDD9Nen0iQ,"I made several repeating tasks that are supposed to be repeated weekly by the day of the week. They seem to just multiply and now the same 4 tasks will show up 3 times each on a single day. I can't edit the original repeating ones, I can only delete them individually on the day they show up several times. This is VERY annoying. This app was a waste of my money. I paid for the ability to make repeating tasks. I'm very disappointed.",2,negative
gp:AOqpTOGHcPmdarE6Ilu8nMJy8-i1OL6LZ78yQXsiNKeHnzYacD6EBi47URVo2QpqqOuZjg52FuXzQsZiPn-efg,"I like this app a lot, it is refreshing but to be 5 stars I should have more flexibility in setting intervals, like selecting days of the week so I can have work and nonwork day schedules that easily repeat. When I add something to a schedule a 10min before alarm should not be default, I'm using the app to plan my day primarily. Finally each new entry should default its begin time to the last entry's end time, with the new end time shortly after, say 30 min later. That would be a 5 star app.",3,neutral
gp:AOqpTOGYBupVFHTCX5Yq5MX00MfYzHp6kHEAtBsVp9Jv4BXvT5jyqGtcWPuJ6dA36c8qcsVy9-PziJ5D00v7JIs,"I have ADHD, and struggle to manage my time and get things done. I've tried several apps but this one seems to be the best for me so far! I cant tell you why, but I have really taken to it and its helping me loads!",5,positive
gp:AOqpTOEkVi7b_M5rZuI51UMWdsQ482kqbVCmCf0aC8x7el9MkB2-dV8QDG-JqZ213ZQ2_4lelWbD5-bK3dI23w,"This is an overengineered list keeping app that I hate. I kept it for years in spite of that because I was in the ecosystem, but today it locked me out of my grocery list so good riddance. No i don't need it to take thirty seconds to boot up my grocery list so that your algorithm can tell me how to most productively plan my day by sorting my grocery list in order of the order I entered each item. I do not need an any.do minute.",1,negative
gp:AOqpTOHbFh4NaCzyj68Is_Q_HaA-wfPp-XRpUsrO3fJItCqXYf93dki-GA3YTx7ANzSyaku65QVrRxBz0PU3qLI,still working on use,3,neutral
gp:AOqpTOGOwQF-XNVv278Qz4bJACLI2rn0KIWYuj4WxN1IgmL4bfPNtN4dOt-TczgnvY0fwEo_d2WxxSWKvp12xec,"Does not work, reminders do not show up.",1,negative
gp:AOqpTOGC7q8NqQRGAYueqIUcZYRjy4ELZWB1WTCATuMq5IPc-SEkzbwc-eCatzR0Av_JlbDiODW48oBqSxVURfA,This has been a pretty indispensable tool for me. It motivates me to do the tasks that sometimes I would really rather not do like put in eye drops or exercise. My personality requires checklists or I'll find excuses to skip doing things.,4,positive
gp:AOqpTOG8nXtrPb7oMbgkk5Mu7VQ5cyI6uRDzZpKwRZwlS-QOP-vJHTTqCThCJ2hakiLfoLmDzn-KVW7l032GJSU,"""your favorite features are all in To Do"" - blatant lie, To Do doesn't have email notifications like Wunderlist, for example. upd 18/05/20. and now reminders left (accidentally or intended) overnight are simply disappearing, in the morning you won't see any To Do reminders! I'm really disappointed!",1,negative
gp:AOqpTOEeOk1PdCb6Xbs8dqZYOWmLSIqBC_mjToo4ZUe5Bpds9Gjq_7M4cT4KBxchAqDL4bkzBgxr7dwUv34IVA,I really love this free app. It's so cool to see my schedule visually and know how much time I have until the next event. The only thing I would change (and this may already be available in the paid version) is the ability to choose different colors for each event.,4,positive
gp:AOqpTOEWfGw5gM3bD8u6ewOHdJujfnWaiieOJq84-5pVPmV5xxHVJ28QiJ_jnzXMOGRkr9uR30mD3Fqa9ZjriQ,The idea is great but the app keeps crashing every 2 days! I need to uninstall and then reinstall it if I want it to work. Plus all of my progress is gone. Can't sign up either 👎,1,negative
gp:AOqpTOHH48_4SMRgh6mP3tKbgxS2P3TlhDWJDE9DgwtfEerT056WRiP4JIf0cz-f-ZIEE3bAiKXOKmUQ_ZpSSA,I can't see my trees that I've grown from the chrome extension. Please explain how the extension works.,3,neutral
gp:AOqpTOFFdWdTVWrLmYQoWJ7Yi-tOFcSG2cRruBYwr5AZo30lYA7MK9Jdj5EclsqyWAHRyuNx1Oa8LqFTVz0OyqI,Very intuitive interface for simple habits. Handy reminders. Does just what I need.,5,positive
gp:AOqpTOGlCH-o_YOyLT3rX5mHqqZwRsYM1Ekd5GC2i4MxZlusB6a-DRflG4oV3ObgoCJo4AbGg80nguwTEPHqhQ,"If I close the app, the timer still goes on and I can use other apps. So, I end up using my phone. Kindly add a feature, so that if I close the app, the timer stops or a warning comes. Rest, it's a good app.",3,neutral
gp:AOqpTOGY01fhVRNmC2y6sXBL2cnfwo2mNb0TyIV42k5Z4G0QsM95FvhHx5hJg2-wJiEjXtnQ8l8EWLJ6bD2uHA,I'm thoroughly enjoying this app so far. I've been a lot more productive and on point with my tasks as well as keeping up with my personal studies and hobbies. The game aspect has been great for me to hold accountability of my actions while finding joy in completing self-made goals and gaining experience and items.,5,positive
gp:AOqpTOEpd_0KVQkYht6nWFKs4jr9cutHsrTLKgo2UxMHWVt0MTcX3HXeNGzbCAwRIAvIWLI_XTSxhDsLUAQjXb4,Love this app,5,positive
gp:AOqpTOGhTLcgVQSOm_TgjQmMwkiCdNWsZVlXeJIhnTfNbW4GtpOH7pYlw_fyiDbkIos2Fh-pfuIAcAly0HdP8Q,"The sound reminders are basic, should be on the free version. Price is absurd. Just gonna continue with tick tick.",2,negative
gp:AOqpTOFvi7hPgDrRmpryvqz9xF9mLrJTDga7Hp5Ho26kpkiOXrNc_OWvefsRIa8OO8dnMSEwfms4lcd6y2FH8w,Requesting for a dark Interface and when will the Google task integration come???,3,neutral
gp:AOqpTOGXlYBZAZFtggoVOE43zgCqFd3Qi7ulC_qV87OuzTPml73e7NLcAL14diVBB3pQfqkJSqxXlMJeD5ZxKKw,"Lots of unnecessary notifications, the GUI is confusing and is missing a few features for a habit tracking app, like splurging only every X days (but no less).",3,neutral
gp:AOqpTOF6iLRL_VQxdK4N0Cc1F_3CHPwCk_FotYjYvagzoEhfPgtuqS9pSdjYnUEs53qQ4Rc0Pm2tZqvEzgFUSA,"This is an excellent application. The interface is fresh and new, and provides a new way to look at your day. I only wish that it could be made to be resized a little larger, as well as show all day events below in a list format as they are small around the bezel. Apart from that, it is a solid 5 stars!!",4,positive
gp:AOqpTOF02Iz7gG43y4O7fxjrYu9aRDI3Dv81yOlRlE_8XdJY6En4J0sODoEV7QLOyyZyqtKNFjH0hTwvGhSG9Q,Niceee,5,positive
gp:AOqpTOGtDsIyz9Q_Qy-WX5-x2bvMX-glpTzxQEyFtl1dfeb1u27_auAs_mE-YrEieVGgUAaXo3wsayR-lXW9aw,why won't my homescreen widget display all day events? this makes it really difficult to use,3,neutral
gp:AOqpTOFycuIrvYA10JkM-pKkpG1dI26aNkSyrTvem6HuHO7Cc28iJAkOFFo6vua6VCBp4B9UmhlWHwEQpCEaeQ,Dear developer I am the paid user of application. No notification sound is coming. Please see the issue urgently.,1,negative
gp:AOqpTOGsbqp4ryo9oYhoz1Jic9gAqtnw_oA4kZ-806bMy25ZMS0MSDquGya2w_qxOSiHmQ6k6SeJjbjnSZINkw,It is a pretty good concept it's just not for me,3,neutral
gp:AOqpTOG3qpLk5JjJp1JOIiZD8VDJ519GNa7TyVJ-05m4xbb8OJT53HWHhDL5M4tOnCSI9k1Yd09RJOi6iIuoMA,"Recurring tasks are very glitchy - they sometimes change the day or time when they recur. Per any.do's request i sent them a video of this happening... crickets. No explanation or acknowledgement and no refund as i requested. Fine otherwise, but i rely on recurring items.",2,negative
gp:AOqpTOEUj8tWEOQ7zQCyWay4lqF6vNLE-iM98S_whIWN_pN38h6moLHNgOw-m1ub901VRDriChjQLs3Qy3QA3g,Very useful. Brilliant idea and elegantly executed.,5,positive
gp:AOqpTOHz7pwaoQqsTfaNHQeIx5Km6oNSg3h7-Z7CxxxiA0RJfMnvZzDNkXEYWlZpg1guaDO-azGCIFM7lI3UDQ,Good,5,positive
gp:AOqpTOEI2_sin4XHxVMpueQq2nRYs7w_A3a3QCrgii_OR-ZrOqD6lsveh_B3FYkMxtsbu4aLflFczJz97aHepg,"Used it for 4 years, April they updated it and it's now a productivity killing app rather than a productivity booster app. Why? If you wanna rename your todo list you should be able to just click on the todoist and rename it right? WRONG, it opens a NEW WINDOW with sub taks!! I now have to click 2 times to rename the todo bullet. 2 times instead of 1.. Productivity or stupidity? I'm changing todo apps until they poll their users and understand that this is absolutely horrible.. Bye for now!",2,negative
gp:AOqpTOF_aD5W-gszl-4lYGtWattec4ZXDR-3Kb5WwZ0tWUi2PH96OomDZDzcK-DEiqL-n-q75h-ZYYZDiO8Piw,"I enjoy the app and it does help me stay away from my phone, but the store keeps crashing. I cant unlock any plants, and it does get prettt frustrating when i can only plant the same two plants",3,neutral
gp:AOqpTOGrLID9XGwRVc4RGrgNzYvAdxNCdJECdew_uzULXxDbT2XwE-5wzPY5YOL2jIRwWm4RzkQVmdaRC_RjuQ,"It could be great but too hard to delete an item on your agenda. It's like you put it on your agenda and it just doesn't disappear after it's over it just keeps on repeating very annoying sad that I paid the full subscription amount thinking it would help me to stay focused with my work day, but only for a few days until it started repeating itself and I tried to find a way to cancel or delete something out of the agenda completely",3,neutral
gp:AOqpTOHK60or3B2111YVHreEyugpJ0OMOvSXSmigvg0hft2RPJ5XWJO8PQ8pPCS2RAabunwOHUZ1YzsZprlM,"App has definitely improved since my last review! more social features would be really cool. i am subscribed and i would love to see where this app takes off. i have noticed recent stability issues when i'm on the app for a prolonged period. not sure if it's related to the amount of tasks i have, as i use this app for basically all my tasks, including birthdays. the app will slow down and nearly crash after awhile. otherwise, this is still my go-to! 4 stars again!",4,positive
gp:AOqpTOGprGflXBccrWXJ6XDY-J_yj5aok4iPitEjJ7meWshJDmqZrbfDdo3nOO7-1xHMj2PQXrud_yw-qR6XNw,"Hi I really enjoy and appreciate this app. As a mobile app it works perfectly for me, however I'd really appreciate a computer version that can sync with it. I'm not sure if this exists already? I like that the app is on my phone so that i can constantly check my schedule anywhere - any time, however when I feel the need to adapt and change my schedule, it feels a little cluttered and time consuming. I frequently feel the urge to open it up on my computer as it is easier to work with this interface given the larger screen and increased capability. Please consider this in future upgrades, Regards,",4,positive
gp:AOqpTOHhWsGwRub5iUGDJqZYik7wfQOOurtaxcNmxNlPTePO6AKiB5ndTew5Ebr5Yk-C4KkY5RTFfDH6NO6kHQ,Good app was finding it useful but it's not made clear how you join the guilds or when your reg for a challenge has been ac epted no space to write diary so how do you know people actually were if there was a section for diary overall I found the app very confusing,3,neutral
gp:AOqpTOGNXub99sEtMadjISw40otNFCmnRykWsqKfMOGXJpTwkikN9E4E6feKYZxtetynJV0XOQcO66x9Yd1t0w,Awesome way of focusing on activities with gamification.,3,neutral
gp:AOqpTOGYGI4T99etwV1GDbIVcSfCWOy_uz4RukzUM14nqw8RbM9qdm68p0geomovQcCL-PVM_RM-nUP7rrOR7w,No complain just amazing! But I want to see more features like to create an automated pomodoro type session where I set the planting time & break time and it will go off automatically when I start. There will be definite sessions like 30 min with 4 sessions and 5 min interval in each sessions. So I don't have to set the planting time nor break time everytime I finish planting a tree. Also it would be nice to have to do task list with planting session.,5,positive
gp:AOqpTOEVejggU1lPXAQ8G_NlsqC2IETRDaN2PRimrwi7NtNj1AsFDwiyJVW4pHqjaDTK1OpynOZb7dWh-hsa,The app is amazing and has the perfect layout for a list RPG . But there's a subscription you have to pay for. Literally completely ruins the purpose of the app.,1,negative
gp:AOqpTOG3VTairwd2gA2eWDsizUR6BPknmRosz1PLg-2wQyXvZTQweBy995ab6w1hAT-H6vT1QdKWl4tHvmOHjMU,"Поставил бы 5, но каждый день после 12:00 ночи, если нажать на уведомление, то из шторки исчезают все уведомления приложения, которые были назначены на конкретное время. Каждую ночь надо заново назначать время заданий, потому что они исчезают в полночь...",3,neutral
gp:AOqpTOEnnWQeBCKTrnCMzvDJNVJLNcz77J3EDZvpD9kulGFn1r-hgSpj6uGBaK1Oc1S5vkwGNXbaBKnZyp4t8ZU,Feature request: 1. undo delete or bin option 2. option to adjust snooze period (remind me tmrw mrng for eg.) 3. Option to add milestone to tasks so that it will be easy to keep track of the its progress. 4. Pls add option to change the default timings like 9am 2pm etc. 5. Also while adding a task itself please give option to 'remind me after 30 mins etc' instead of going through date and time adjustment.,3,neutral
gp:AOqpTOHSSKb5wfMXXhvemvmkadUWkmDeBIaDNl-QqpL7vJ_ICVVo4YwcNaoiRYL9Gv3JzeDv8okC4vpoHZqFrw,Love the app and the concept BUT the app keep crashing on my phone. In a weeks time I have to reinstall it 4 times.,3,neutral
gp:AOqpTOEDVGISBlQ-xQ3dOmim9CabKWctqyM6dTxlKBLek-KZi9sqOmshw32ScfGnFgkj3Ngts6yNmQM3ZzWOrQ,"Please tell me how to undo an accidentally added habit, I feel like I'm cheating when I delete and re-add a whole habit because it's bugging me. Otherwise the app is a gem. 3 stars till you fix this for me. It still doesn't work, I don't want to delete a task, I want to unclick a habit, because I've accidentally clicked positive/negative and I can't undo it. Even if I click the other one to make it even, it just registers it as a separate log.",3,neutral
gp:AOqpTOFmUJjwqujnhqEB8FOV6bBLmuL0C9-TRtzyq0UcNDCj0nTg5Wy4Frprh-UKQ6xFfUxfq6hii742-IgFRQ,It's good but complicated a bit,3,neutral
gp:AOqpTOEVejggU1lPXAQ8G_NlsqC2IETRDaN2PRimrwi7NtNj1AsFDwiyJVW4pHqjaDTK1OpynOZb7dWh-hsa,The app is amazing and has the perfect layout for a list RPG . But there's a subscription you have to pay for. Literally completely ruins the purpose of the app.,1,negative
gp:AOqpTOHSqPv_9WMkdPJ4dq01YVGUaUwS0OsEIZ95A6Nw8AV-jXSMCZdWKx4WaceR_KR6v5MKstGmxCXc_ulGYQ,bogus app. update isnt working. i was using the same app in past in the same device it was working properly. now i hv updated and its not giving any notification and even status bar is showing the past activities not current.,1,negative
gp:AOqpTOEUxzKdGl0pOovqL8UxKQ3SPIQipnX7-g-CrPzfZCVxOuZtGbHus0qcmqJyutnAiJnPDcMxcCI-dJKmfA,Nice,4,positive
gp:AOqpTOGVh7lex0sW_TL1qvGe2tU2Zae3Ajdr-BeUSP-moy5DowC91ZYGzJqoF6e7n4o1ppTVpXWBHo9f0pQPZCg,"The app itself is great. I used it quite regularly a few years back but when I tried to use it again it seems that the 'new' owners don't acknowledge their 'lifetime' subscription. Sure hope my emails get more results besides ... /ignore kthnxbye Sent an email ... they said they opened a ticket and then ... crickets. Nice .. thanks, downgraded to",1,negative
gp:AOqpTOEepagOF-MHBNWupJBPUg7ClarUTkCV7jx3LDF3r9nlKkRS81-xvePpX7lVjaeYyPeG5cVBQrd4G5NVc2I,"This is the overall best app that I have found for manging the things I need to do. I have downloaded 50 of the Google play stores highest rated to-do/task planner apps and nothing has come close to TickTick. The best quality of the app is the interface. 6 months ago i paid for one year subscription of the to do planner app 'any.do' and was using that until I found TickTick. I left an app i paid for to use this - which is free but can be upgraded to premium, which I plan to do.",5,positive
gp:AOqpTOG-vGgo_xkfvxD713yNpNZXeWVg0SWXFjn-aIijJ1Nu8fWa0x1J5Ak06iHV03fl9yJghP69wrQPEKtx6g,Its great but I need to make a habit to use the app.,5,positive
gp:AOqpTOEtwrYz-ezdMt4kVC4mABe3ng4_U5lKndVSkxEWVRGX9h-WJP_JfZeSyAPXc19BKfD9WGRTwtuNGIwK1dU,"Top of my wish list is ability to copy and paste events. Other than that, great app.",4,positive
gp:AOqpTOFqv0oUNNM-s4BMZSMQu1fubIRstV2T0hi3MNw4sz2EeDy7xEDlTW1sqTz7UpCSU287K41moH-bofVySQ,Love this app. Got the pro version. It will save a lot of my cognitive work! Please fix this bug: The colour of events are set to blue when the event is created using the default colour of the (sub) calendar. Overall the app needs better UX design w.r.t the complex menu for customization and some other things e.g it was hard to figure out how to get separate widget for different calendars. But in terms of functionality it is awesome!,1,negative
gp:AOqpTOGXnWYZrBx7hb5E4pYeDF6vCEq_X3KFT0EXBc5aurKbMQHlvNxzVYx3CcQPA--drwa2m_5t_jFPSsOTMRo,"It's a good app, there are many amazing functions, but there ads are very annoying",3,neutral
gp:AOqpTOEBi5yQatxPdJD3ImwAsUsH8J_oJBfMSYBK8-6BQ6k_J8IvKCYfq1_QA53Fw_2qa8gn4JdBn-uxK3rTQw,Excellent,5,positive
gp:AOqpTOEfUSLL0YdnrQaw2n5VV7fIYfReCp4bEoLOFx_QKjr4IabnfKF_g3-wU3NjrQuS37cW1I-snjwTCvUbLA,It wouldn't let me in,2,negative
gp:AOqpTOH_F5qntKrFY7iB76XMa-Y61eyVElBCJ3g7C4yvLRTZNODEI6IGaPnA9bFg031ZDO7FZZQzqsKff1XBxQ,"This app is very helpful! Total game changer for my ADHD. Unfortunately, after level 25 the app becomes a money grab and the items you find and the equipment you can buy with coins get severely capped. But overall I'm happy this app exists, it really helps me stay on track :) Perhaps if the game cost a few dollars to purchase the developers wouldn't need to resort to capping in order to create revenue from the app. I feel as though many people will quit once the RPG element is restricted.",3,neutral
gp:AOqpTOF-7IPnqaRFWKExgA1QB6x9gCeBsOhlQQIR7gX6gdi2Fzz-rsWEiziXtMnPoXdryi0Bjh4hPLAMkP_Qsw,i love it but my daily tasks dont reset at midnight so i cant use it in the morning im in western canada what timezones should i set this to so it works for me? irs just frustrating not being able to use it for the majority of my day,3,neutral
gp:AOqpTOEM_atXDBxk_2P1XdYbPOrGkERFHeiEN6TrDQhU84oBeMHDcWXkWRh6jEaAWKtE-w36E5MV8Ws82acGfwI,Easy to use. Has everything I want from a habit tracker. Great app. I use it every day.,5,positive
gp:AOqpTOG-S3JD4V8XNApq66j6t41S6xQ1iyrgfeCFaAhOOcoMdTLvzBq7rygjO1CM3caC5urUm4wmLG6jQfHONA,"Absolutely terrible. Most unless app I have downloaded, to date.",1,negative
gp:AOqpTOEr4P4JAWkqfq4hI08XKA0JOezzzD-Urhv_Y6LnZ8sJZA3u0BchJ0u0Uy-9DbnYOft1ZwDTVhzeBCLw-C8,I don't think that hazel-E abuse beaten pouring bleach blowtorch into lakeisha,5,positive
gp:AOqpTOGxzf9UOIXtotn1nsuivOORwyQYCs83_CPFW0OD-JUyEa89FCDTzuF5Czqwj_I-U1kcUWwlw3GN_o0S5zc,"So far so good. I decided to buy it almost immediately. It is exactly what suit my needs. App is quite flexible despite not too much settings available. I only wish two things more in the future. One: to make tasks which are done to be crossed out or make them disappear, especially on the widget, because right now if you have many tasks there is quite chaos on the screen and it is difficult to recognize things, Second: just for fun... make possible to get some sound when you mark task done:)",5,positive
